invoice_id,customer_id,due_date,invoice_amount,days_overdue,prior_late_payments,dispute_flagged_in_ar,avg_days_late_last_6_invoices,purchase_order_required,purchase_order_on_invoice,invoice_revision_count,amount_variance_vs_contract_pct,acknowledged_in_portal,hour_of_day,true_root_cause,logged_action,logged_recovered,po_do_nothing,po_automated_reminder,po_automated_reminder_with_payment_plan_offer,po_escalate_to_collections
inv_000165,cust_000131,2026-05-15T00:00:00,61345.25,30,6,False,21.6,False,True,0,0.62,True,17,chronic_late_payer,do_nothing,False,False,True,False,False
inv_000166,cust_000477,2026-07-13T00:00:00,9601.76,15,0,False,9.7,False,True,0,0.3,True,9,cash_flow_issue,escalate_to_collections,True,False,True,False,True
inv_000167,cust_000409,2026-06-17T00:00:00,10461.08,1,0,False,13.0,False,True,0,0.27,True,14,cash_flow_issue,do_nothing,False,False,True,True,False
inv_000168,cust_000579,2026-07-02T00:00:00,451630.47,120,3,False,18.9,False,True,0,0.83,True,16,chronic_late_payer,escalate_to_collections,True,False,False,False,True
inv_000169,cust_001199,2026-07-05T00:00:00,49979.82,5,6,False,23.8,True,True,0,0.72,False,16,chronic_late_payer,escalate_to_collections,False,False,True,True,False
inv_000170,cust_001033,2026-06-25T00:00:00,1570848.24,1,0,False,17.5,False,True,0,0.46,False,15,chronic_late_payer,do_nothing,True,True,False,False,False
inv_000171,cust_000413,2026-04-05T00:00:00,5024.28,5,7,False,35.4,False,True,0,0.85,True,17,chronic_late_payer,automated_reminder,True,True,True,True,True
inv_000172,cust_001257,2026-04-20T00:00:00,197374.71,60,8,False,24.0,True,True,0,0.77,False,11,chronic_late_payer,do_nothing,False,False,False,False,False
inv_000173,cust_000914,2026-02-27T00:00:00,19441.64,5,4,False,10.7,True,True,0,1.42,True,13,cash_flow_issue,escalate_to_collections,False,False,False,True,False
inv_000174,cust_000637,2026-05-04T00:00:00,184588.61,5,1,False,9.3,False,True,0,0.36,False,11,cash_flow_issue,escalate_to_collections,True,False,True,True,True
inv_000175,cust_000052,2026-03-22T00:00:00,9419.45,5,0,False,0.5,False,True,0,0.46,False,17,cash_flow_issue,escalate_to_collections,False,True,True,True,False
inv_000176,cust_000480,2026-07-05T00:00:00,10018.47,5,1,False,10.0,True,True,0,0.27,True,12,cash_flow_issue,do_nothing,True,True,True,True,True
inv_000177,cust_000815,2026-03-21T00:00:00,37227.15,60,3,False,9.2,True,True,0,0.93,True,14,cash_flow_issue,do_nothing,False,False,True,False,True
inv_000178,cust_001369,2026-01-25T00:00:00,52368.78,90,5,False,11.5,False,True,0,0.48,True,12,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,True,True,True
inv_000179,cust_000079,2026-02-01T00:00:00,7499.96,5,0,False,9.6,True,True,0,1.35,True,13,cash_flow_issue,automated_reminder,False,False,False,False,True
inv_000180,cust_001255,2026-04-30T00:00:00,29333.19,30,0,True,0.0,False,True,0,3.46,True,9,dispute_pending,automated_reminder,False,False,False,False,False
inv_000181,cust_000376,2026-01-28T00:00:00,26440.41,60,5,False,28.8,True,True,0,1.28,False,17,chronic_late_payer,do_nothing,False,False,False,False,True
inv_000182,cust_000561,2026-04-23T00:00:00,7340.57,5,3,False,26.3,False,True,0,0.9,True,11,chronic_late_payer,escalate_to_collections,True,False,True,False,True
inv_000183,cust_000428,2026-04-25T00:00:00,14349.0,5,2,False,2.7,False,True,0,0.69,True,9,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000184,cust_001445,2026-05-31T00:00:00,40499.1,90,1,False,7.6,True,True,0,1.16,True,12,cash_flow_issue,escalate_to_collections,True,False,False,False,True
inv_000185,cust_001420,2026-05-08T00:00:00,51415.24,60,4,False,6.7,False,True,0,0.78,True,17,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,True,True,True,True
inv_000186,cust_001121,2026-05-25T00:00:00,26726.44,90,5,False,16.2,True,False,0,0.08,True,11,chronic_late_payer,escalate_to_collections,True,False,False,False,True
inv_000187,cust_000007,2026-07-12T00:00:00,1196147.76,45,6,False,12.2,True,True,0,0.83,False,11,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000188,cust_000631,2026-05-01T00:00:00,501752.48,60,5,False,5.1,True,True,0,2.29,False,15,cash_flow_issue,do_nothing,False,False,True,True,True
inv_000189,cust_000648,2026-05-15T00:00:00,7854.38,5,2,False,22.1,True,True,0,0.14,False,12,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000190,cust_000118,2026-02-27T00:00:00,35322.84,5,2,True,8.0,True,True,1,3.33,True,12,dispute_pending,escalate_to_collections,True,False,False,False,True
inv_000191,cust_000790,2026-05-06T00:00:00,870416.16,120,6,False,6.7,True,True,0,0.2,True,17,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,False,False,True
inv_000192,cust_000845,2026-03-22T00:00:00,39735.04,1,1,False,0.1,True,False,0,7.79,False,9,invoice_error,do_nothing,False,False,False,False,False
inv_000193,cust_001019,2026-01-09T00:00:00,66816.83,15,1,False,4.1,True,True,0,2.76,True,10,cash_flow_issue,escalate_to_collections,True,False,False,True,True
inv_000194,cust_000195,2026-07-16T00:00:00,165814.08,1,2,False,2.1,True,True,0,0.96,True,14,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000195,cust_001389,2026-02-02T00:00:00,10288.6,5,1,False,1.0,False,True,0,0.43,True,10,cash_flow_issue,do_nothing,False,False,False,False,True
inv_000196,cust_001160,2026-05-25T00:00:00,3000.0,45,5,False,20.8,False,True,1,0.66,True,15,chronic_late_payer,escalate_to_collections,True,True,True,True,True
inv_000197,cust_000274,2026-07-18T00:00:00,94062.39,60,3,False,32.5,True,True,0,0.52,True,9,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,False,True,False
inv_000198,cust_000381,2026-05-06T00:00:00,17784.3,45,0,False,6.1,True,True,0,1.32,True,17,cash_flow_issue,do_nothing,False,False,False,True,True
inv_000199,cust_001060,2026-06-02T00:00:00,34905.77,60,3,False,8.6,True,True,0,1.23,True,11,cash_flow_issue,do_nothing,False,False,False,False,False
inv_000200,cust_000313,2026-06-06T00:00:00,10634.47,30,0,False,0.0,True,True,0,0.24,True,13,cash_flow_issue,do_nothing,False,False,False,False,False
inv_000201,cust_000357,2026-02-04T00:00:00,67888.07,15,5,False,24.7,True,True,1,0.08,True,9,chronic_late_payer,escalate_to_collections,True,False,True,True,True
inv_000202,cust_000287,2026-02-26T00:00:00,59150.01,45,6,False,13.3,True,True,0,1.34,False,14,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,True,True,True
inv_000203,cust_000529,2026-03-01T00:00:00,5556.3,30,0,False,8.0,True,True,0,1.43,True,18,chronic_late_payer,do_nothing,True,True,False,True,True
inv_000204,cust_000499,2026-07-01T00:00:00,63687.58,1,3,False,10.2,False,True,0,0.46,True,14,cash_flow_issue,automated_reminder,True,False,True,False,False
inv_000205,cust_000306,2026-05-13T00:00:00,721623.85,15,6,False,10.3,False,True,0,5.04,False,11,invoice_error,automated_reminder,False,False,False,False,False
inv_000206,cust_000798,2026-03-18T00:00:00,34751.72,45,1,False,15.3,True,True,0,0.46,True,15,chronic_late_payer,do_nothing,False,False,True,True,True
inv_000207,cust_001117,2026-01-24T00:00:00,249729.34,90,3,False,0.0,True,True,0,17.02,False,11,invoice_error,escalate_to_collections,False,False,False,False,False
inv_000208,cust_001117,2026-05-09T00:00:00,366406.64,30,3,False,8.6,False,True,0,0.27,True,11,cash_flow_issue,escalate_to_collections,False,False,False,False,False
inv_000209,cust_000757,2026-02-26T00:00:00,14068.67,90,2,False,10.5,False,True,0,1.74,False,14,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,True,False,False
inv_000210,cust_000845,2026-06-06T00:00:00,23977.62,60,1,False,10.5,True,False,0,0.79,True,13,cash_flow_issue,automated_reminder,True,True,True,True,True
inv_000211,cust_001222,2026-02-19T00:00:00,63277.13,30,4,False,12.4,True,True,0,0.33,True,13,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000212,cust_000702,2026-04-23T00:00:00,3979.33,1,2,True,7.7,False,True,0,7.05,True,14,dispute_pending,do_nothing,False,False,False,False,False
inv_000213,cust_000661,2026-07-17T00:00:00,30573.28,1,3,False,4.7,True,True,0,1.29,True,9,dispute_pending,escalate_to_collections,True,False,False,False,True
inv_000214,cust_001288,2026-03-20T00:00:00,64738.83,30,4,False,2.3,True,False,0,0.0,True,17,cash_flow_issue,automated_reminder,False,False,False,False,False
inv_000215,cust_001438,2026-06-06T00:00:00,47330.26,30,5,False,9.4,False,True,0,2.53,False,18,invoice_error,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000216,cust_000806,2026-02-18T00:00:00,50204.42,120,4,False,1.7,False,True,0,1.57,True,17,cash_flow_issue,automated_reminder,False,False,False,True,True
inv_000217,cust_001103,2026-05-23T00:00:00,51996.07,30,4,True,4.0,False,True,1,0.36,True,13,dispute_pending,escalate_to_collections,False,False,False,False,False
inv_000218,cust_001427,2026-01-28T00:00:00,33415.23,30,3,False,5.8,True,True,0,0.65,True,18,cash_flow_issue,do_nothing,False,False,True,False,False
inv_000219,cust_000505,2026-07-16T00:00:00,49423.39,15,6,False,5.1,False,True,0,2.12,False,14,dispute_pending,automated_reminder,False,False,False,False,False
inv_000220,cust_000753,2026-05-09T00:00:00,5818.01,45,4,False,7.3,True,True,0,0.31,True,12,cash_flow_issue,automated_reminder,False,False,False,False,True
inv_000221,cust_000664,2026-01-12T00:00:00,16132.08,30,5,False,17.9,True,True,0,1.32,True,13,chronic_late_payer,automated_reminder,True,False,True,False,True
inv_000222,cust_000792,2026-04-18T00:00:00,40170.22,5,1,False,12.6,True,True,0,0.1,False,18,chronic_late_payer,escalate_to_collections,True,True,False,True,True
inv_000223,cust_001465,2026-04-23T00:00:00,12483.45,15,1,False,4.5,False,True,0,0.5,True,16,cash_flow_issue,escalate_to_collections,True,False,True,True,True
inv_000224,cust_000747,2026-03-15T00:00:00,69580.58,1,3,False,6.6,False,True,0,2.06,False,18,cash_flow_issue,do_nothing,False,False,False,False,False
inv_000225,cust_001376,2026-06-23T00:00:00,88491.93,15,5,False,5.0,True,False,0,0.09,True,13,cash_flow_issue,escalate_to_collections,False,False,False,False,False
inv_000226,cust_000790,2026-04-01T00:00:00,639903.15,5,4,False,11.5,True,True,0,1.15,True,17,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000227,cust_000168,2026-01-09T00:00:00,59486.24,90,6,False,8.2,True,True,0,0.6,True,12,cash_flow_issue,automated_reminder,True,False,True,False,True
inv_000228,cust_000803,2026-01-26T00:00:00,65269.16,90,4,False,11.6,True,True,0,0.31,True,10,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,False,True,False
inv_000229,cust_001002,2026-06-25T00:00:00,14778.94,1,8,False,21.5,False,True,0,2.84,True,14,chronic_late_payer,automated_reminder,True,False,True,True,False
inv_000230,cust_000459,2026-01-05T00:00:00,877963.84,30,1,False,8.6,True,True,0,0.69,True,15,cash_flow_issue,automated_reminder,False,False,False,True,True
inv_000231,cust_000212,2026-02-02T00:00:00,56833.92,5,5,False,16.8,True,True,0,1.41,False,13,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000232,cust_000997,2026-06-24T00:00:00,33943.97,30,4,False,13.0,True,True,1,0.64,True,17,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,True,True,True,True
inv_000233,cust_000466,2026-04-30T00:00:00,76204.32,1,2,True,8.1,True,True,0,7.18,True,9,dispute_pending,do_nothing,False,False,False,False,False
inv_000234,cust_000590,2026-04-16T00:00:00,42128.01,15,3,False,7.2,True,True,1,16.16,False,17,invoice_error,escalate_to_collections,False,False,False,False,False
inv_000235,cust_000506,2026-01-16T00:00:00,23629.85,5,7,False,18.4,True,True,0,1.21,False,16,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,True,False,True
inv_000236,cust_000662,2026-01-30T00:00:00,29798.0,1,0,False,3.6,False,True,0,1.19,True,12,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,True
inv_000237,cust_001235,2026-07-15T00:00:00,28461.09,5,3,False,2.1,False,True,0,0.18,True,16,cash_flow_issue,automated_reminder,False,False,False,False,True
inv_000238,cust_000559,2026-05-27T00:00:00,7941.26,1,6,False,13.7,True,True,0,1.92,True,13,chronic_late_payer,automated_reminder,False,False,False,True,False
inv_000239,cust_001034,2026-03-04T00:00:00,82916.05,1,6,False,28.3,False,True,0,0.84,False,17,chronic_late_payer,do_nothing,False,False,False,False,False
inv_000240,cust_000960,2026-07-17T00:00:00,102530.87,120,6,False,10.9,False,True,0,2.13,True,16,invoice_error,automated_reminder,False,False,False,False,False
inv_000241,cust_000244,2026-03-25T00:00:00,20041.6,60,5,False,6.4,True,True,0,0.29,True,12,cash_flow_issue,do_nothing,True,True,False,True,False
inv_000242,cust_000547,2026-02-05T00:00:00,53763.8,5,4,False,16.8,False,True,0,2.22,True,14,chronic_late_payer,escalate_to_collections,False,False,False,False,False
inv_000243,cust_000751,2026-04-02T00:00:00,23635.34,5,2,False,6.7,True,True,0,1.03,True,9,cash_flow_issue,do_nothing,False,False,False,True,True
inv_000244,cust_000731,2026-05-10T00:00:00,416441.07,15,2,False,19.0,False,True,1,1.16,False,13,chronic_late_payer,escalate_to_collections,True,False,True,True,True
inv_000245,cust_000244,2026-01-28T00:00:00,74328.99,15,4,False,18.3,True,True,0,1.7,True,15,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000246,cust_001187,2026-04-26T00:00:00,72035.95,15,0,True,2.5,False,True,0,0.56,True,18,dispute_pending,automated_reminder,False,False,False,False,False
inv_000247,cust_000514,2026-06-13T00:00:00,36005.53,15,1,False,10.3,False,True,0,0.39,True,18,cash_flow_issue,escalate_to_collections,False,False,False,False,False
inv_000248,cust_001271,2026-01-26T00:00:00,23315.77,1,5,False,8.1,True,True,0,0.1,False,15,cash_flow_issue,do_nothing,True,True,True,True,True
inv_000249,cust_001236,2026-02-18T00:00:00,18861.31,90,5,True,8.2,True,True,1,9.67,True,11,dispute_pending,escalate_to_collections,False,False,False,False,False
inv_000250,cust_001027,2026-05-20T00:00:00,32159.11,15,0,False,5.6,True,True,0,0.1,False,9,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,True,True,True,True
inv_000251,cust_001406,2026-03-15T00:00:00,19510.83,30,3,False,25.0,True,True,0,0.02,False,15,chronic_late_payer,automated_reminder,True,False,True,True,False
inv_000252,cust_001471,2026-06-02T00:00:00,20227.85,5,0,False,11.1,True,True,0,1.56,False,13,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,True,False,False
inv_000253,cust_000191,2026-04-15T00:00:00,757451.66,15,0,False,8.7,True,False,0,8.38,False,10,invoice_error,escalate_to_collections,False,False,False,False,False
inv_000254,cust_000339,2026-04-27T00:00:00,102961.7,90,4,False,16.4,False,True,0,0.3,True,11,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,False,True,False
inv_000255,cust_000559,2026-04-09T00:00:00,8743.69,60,3,False,6.6,True,True,0,1.32,True,16,dispute_pending,escalate_to_collections,False,False,False,False,False
inv_000256,cust_000034,2026-02-17T00:00:00,10435.47,15,0,False,8.3,True,True,0,0.11,True,15,cash_flow_issue,automated_reminder,True,True,True,True,True
inv_000257,cust_001235,2026-05-25T00:00:00,53506.89,30,3,False,9.3,True,True,0,0.16,False,18,cash_flow_issue,escalate_to_collections,True,True,False,True,True
inv_000258,cust_001186,2026-02-28T00:00:00,16474.35,30,4,False,25.2,True,True,0,0.08,True,16,chronic_late_payer,escalate_to_collections,False,False,True,False,False
inv_000259,cust_000267,2026-02-18T00:00:00,47139.66,45,1,True,6.3,True,True,0,0.7,True,14,dispute_pending,automated_reminder,False,False,False,False,False
inv_000260,cust_000109,2026-04-30T00:00:00,54040.43,15,4,False,7.0,True,True,0,7.5,False,11,invoice_error,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000261,cust_001336,2026-03-05T00:00:00,31829.74,30,3,False,6.7,True,True,1,2.67,True,17,dispute_pending,do_nothing,False,False,False,False,False
inv_000262,cust_000771,2026-01-15T00:00:00,6886.59,15,0,False,11.7,True,True,0,0.14,True,17,chronic_late_payer,do_nothing,True,True,True,True,True
inv_000263,cust_001037,2026-06-16T00:00:00,21637.31,30,2,False,3.1,True,True,0,0.24,False,13,cash_flow_issue,do_nothing,False,False,False,True,False
inv_000264,cust_000357,2026-06-22T00:00:00,65825.63,60,3,False,8.7,True,True,0,0.26,True,11,cash_flow_issue,escalate_to_collections,True,False,False,False,True
inv_000265,cust_000675,2026-01-20T00:00:00,28396.06,15,3,False,4.3,False,True,0,0.12,True,11,cash_flow_issue,automated_reminder,False,False,False,True,False
inv_000266,cust_001288,2026-05-14T00:00:00,65438.95,5,4,False,16.7,False,True,0,1.05,True,11,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,True,False,False
inv_000267,cust_000377,2026-07-12T00:00:00,5239.53,15,2,False,9.8,False,True,0,0.4,False,9,cash_flow_issue,do_nothing,False,False,False,False,False
inv_000268,cust_000208,2026-01-28T00:00:00,58741.0,90,7,False,19.7,True,True,0,0.41,True,15,chronic_late_payer,escalate_to_collections,True,True,True,True,True
inv_000269,cust_000361,2026-06-16T00:00:00,24285.32,1,0,True,6.0,True,True,0,2.46,True,11,dispute_pending,escalate_to_collections,False,False,False,False,False
inv_000270,cust_001431,2026-03-08T00:00:00,41238.62,120,7,False,27.2,True,True,0,0.74,True,14,chronic_late_payer,escalate_to_collections,True,False,False,False,True
inv_000271,cust_001382,2026-03-16T00:00:00,38903.8,5,2,False,8.4,True,True,0,0.59,True,13,cash_flow_issue,automated_reminder,True,False,True,True,False
inv_000272,cust_000586,2026-05-31T00:00:00,52917.49,30,0,False,17.0,False,True,0,1.49,False,16,chronic_late_payer,do_nothing,False,False,False,True,False
inv_000273,cust_001480,2026-07-13T00:00:00,44924.65,30,4,False,7.3,False,True,0,0.9,True,10,cash_flow_issue,escalate_to_collections,False,False,False,False,False
inv_000274,cust_000038,2026-01-25T00:00:00,60267.88,1,0,False,15.5,True,True,0,0.64,False,15,chronic_late_payer,escalate_to_collections,True,True,True,False,True
inv_000275,cust_000378,2026-05-07T00:00:00,62958.28,90,6,False,29.2,True,True,0,2.31,True,11,chronic_late_payer,escalate_to_collections,True,False,False,False,True
