event_id,customer_id,abandoned_at,cart_value,items_count,device,is_returning_customer,minutes_since_abandon,hour_of_day,session_seconds,reached_payment_page,checkout_errors_logged,payment_attempts_started,true_root_cause,logged_action,logged_recovered,po_do_nothing,po_send_reminder_email,po_send_reminder_whatsapp,po_offer_bounded_discount@5,po_offer_bounded_discount@10
cart_000170,cust_001355,2026-03-22T05:58:00,1846.99,2,mobile,True,10,5,193,False,0,0,price_sensitivity,send_reminder_whatsapp,True,True,False,True,True,False
cart_000171,cust_001238,2026-01-09T00:06:00,6294.48,1,desktop,True,180,0,662,False,0,0,high_cart_hesitation,send_reminder_email,False,False,False,False,False,False
cart_000172,cust_000698,2026-04-30T06:31:00,2060.06,2,mobile,True,10,6,199,False,0,0,price_sensitivity,offer_bounded_discount@10,False,False,False,False,False,False
cart_000173,cust_000996,2026-07-20T17:00:00,9478.67,3,mobile,True,180,17,476,False,0,0,comparison_shopping,send_reminder_whatsapp,False,False,True,False,True,True
cart_000174,cust_000992,2026-07-01T00:52:00,3704.54,1,desktop,True,180,0,294,True,2,2,technical_friction,send_reminder_email,False,False,False,True,False,True
cart_000175,cust_000624,2026-02-18T00:32:00,4273.76,1,tablet,True,10,0,380,True,1,1,technical_friction,offer_bounded_discount@10,True,True,True,True,True,True
cart_000176,cust_000127,2026-07-20T22:48:00,1275.22,4,desktop,False,180,22,964,False,0,0,comparison_shopping,send_reminder_email,False,False,False,False,True,False
cart_000177,cust_000340,2026-06-19T02:30:00,1562.76,1,mobile,True,60,2,349,False,0,0,comparison_shopping,send_reminder_whatsapp,True,False,False,True,False,False
cart_000178,cust_000009,2026-07-14T02:59:00,4478.15,3,mobile,True,1440,2,342,True,2,2,technical_friction,offer_bounded_discount@10,True,False,True,True,True,True
cart_000179,cust_000095,2026-03-20T07:52:00,1169.84,5,mobile,True,720,7,308,False,0,0,price_sensitivity,do_nothing,False,False,True,False,True,True
cart_000180,cust_000910,2026-06-25T18:27:00,1968.55,5,mobile,True,30,18,637,False,0,0,comparison_shopping,offer_bounded_discount@10,True,False,False,False,True,True
cart_000181,cust_000451,2026-06-03T05:57:00,1429.39,2,desktop,True,720,5,161,True,0,0,price_sensitivity,send_reminder_email,False,False,False,False,True,True
cart_000182,cust_000204,2026-01-13T22:57:00,1585.64,2,desktop,True,60,22,149,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,False
cart_000183,cust_000331,2026-05-06T16:24:00,9062.71,3,mobile,True,60,16,342,True,1,1,high_cart_hesitation,send_reminder_email,False,False,False,False,True,True
cart_000184,cust_000092,2026-03-11T18:14:00,6923.35,4,mobile,False,180,18,485,True,2,0,technical_friction,send_reminder_whatsapp,True,True,True,True,False,True
cart_000185,cust_001046,2026-06-14T00:52:00,5259.71,6,mobile,True,10,0,486,True,1,1,technical_friction,do_nothing,False,False,False,True,True,False
cart_000186,cust_001339,2026-06-02T01:13:00,5462.54,2,desktop,False,720,1,660,False,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_000187,cust_000422,2026-07-15T09:31:00,5974.55,5,mobile,False,180,9,931,True,0,0,comparison_shopping,do_nothing,False,False,False,False,False,True
cart_000188,cust_000481,2026-03-10T09:28:00,8104.79,1,mobile,False,720,9,408,True,3,1,technical_friction,do_nothing,True,True,True,True,False,False
cart_000189,cust_000536,2026-06-01T18:06:00,5695.69,1,mobile,True,60,18,145,False,0,0,price_sensitivity,offer_bounded_discount@5,False,False,True,False,False,True
cart_000190,cust_001091,2026-06-08T17:17:00,8212.36,2,desktop,False,720,17,418,False,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_000191,cust_000475,2026-06-07T23:12:00,3790.43,2,desktop,False,30,23,314,True,2,2,technical_friction,offer_bounded_discount@5,False,False,False,False,False,True
cart_000192,cust_000606,2026-04-28T01:08:00,3408.56,4,desktop,False,180,1,296,True,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,False
cart_000193,cust_000181,2026-02-06T06:59:00,11391.86,2,mobile,False,10,6,439,True,0,0,comparison_shopping,send_reminder_email,False,False,False,True,False,False
cart_000194,cust_001128,2026-04-23T12:34:00,6677.08,3,mobile,False,30,12,172,False,1,0,price_sensitivity,send_reminder_email,False,False,False,False,False,True
cart_000195,cust_000378,2026-05-22T15:28:00,6229.3,1,mobile,True,720,15,741,True,3,1,technical_friction,offer_bounded_discount@5,True,False,True,True,True,True
cart_000196,cust_000967,2026-02-04T12:23:00,13743.53,1,mobile,True,10,12,553,False,1,0,high_cart_hesitation,send_reminder_email,False,False,False,False,False,True
cart_000197,cust_000413,2026-03-29T16:41:00,5491.33,3,mobile,True,30,16,551,False,0,0,comparison_shopping,offer_bounded_discount@5,True,False,False,True,True,False
cart_000198,cust_001153,2026-05-24T18:58:00,9135.74,3,desktop,False,30,18,20,False,0,0,price_sensitivity,do_nothing,False,False,False,False,True,False
cart_000199,cust_001385,2026-06-19T17:34:00,9816.83,2,desktop,True,1440,17,806,False,0,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,True,False,False
cart_000200,cust_000678,2026-06-03T02:48:00,5959.73,2,mobile,True,720,2,434,True,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,True
cart_000201,cust_001258,2026-07-14T22:20:00,15738.44,1,desktop,False,180,22,475,False,0,0,comparison_shopping,do_nothing,False,False,False,False,False,False
cart_000202,cust_001103,2026-06-09T15:01:00,1981.41,3,desktop,True,30,15,373,True,2,2,technical_friction,offer_bounded_discount@10,True,True,True,True,True,True
cart_000203,cust_000783,2026-05-08T11:51:00,12962.0,1,mobile,True,180,11,770,False,0,0,comparison_shopping,offer_bounded_discount@10,False,False,False,False,False,False
cart_000204,cust_001345,2026-03-30T01:27:00,3607.79,1,desktop,True,60,1,779,False,0,0,comparison_shopping,send_reminder_email,True,True,True,True,True,True
cart_000205,cust_001190,2026-02-11T03:07:00,410.41,4,desktop,False,10,3,64,False,0,0,price_sensitivity,offer_bounded_discount@5,True,False,True,True,True,True
cart_000206,cust_001069,2026-01-04T23:08:00,6464.69,2,mobile,False,720,23,225,True,0,0,price_sensitivity,offer_bounded_discount@10,True,False,True,True,True,True
cart_000207,cust_001049,2026-07-10T01:23:00,7575.56,1,tablet,False,60,1,877,False,0,0,comparison_shopping,send_reminder_email,False,False,False,False,True,True
cart_000208,cust_001054,2026-01-09T23:04:00,3756.66,3,mobile,True,720,23,357,False,0,0,comparison_shopping,offer_bounded_discount@10,True,False,True,True,False,True
cart_000209,cust_000523,2026-05-19T10:19:00,1574.42,1,mobile,True,10,10,335,True,1,0,price_sensitivity,offer_bounded_discount@5,True,False,False,False,True,True
cart_000210,cust_000193,2026-04-09T04:40:00,734.66,6,mobile,True,60,4,302,True,0,0,price_sensitivity,do_nothing,False,False,False,True,False,True
cart_000211,cust_001215,2026-07-02T08:58:00,4884.73,1,mobile,True,720,8,275,True,0,0,price_sensitivity,send_reminder_email,True,False,True,False,True,False
cart_000212,cust_000489,2026-05-04T01:40:00,2088.0,1,mobile,True,180,1,396,True,2,2,technical_friction,send_reminder_whatsapp,True,False,True,True,True,True
cart_000213,cust_000189,2026-02-17T17:33:00,1528.29,1,desktop,True,60,17,292,False,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,True
cart_000214,cust_000707,2026-03-08T05:35:00,3288.94,1,mobile,True,60,5,468,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,True,True,False,True
cart_000215,cust_000480,2026-07-08T14:06:00,161.2,2,mobile,True,1440,14,107,False,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,False
cart_000216,cust_000592,2026-04-28T03:29:00,5087.99,3,mobile,True,60,3,691,False,0,0,comparison_shopping,offer_bounded_discount@5,True,False,False,False,True,True
cart_000217,cust_001452,2026-03-24T01:23:00,6237.83,5,mobile,True,180,1,715,True,3,2,technical_friction,send_reminder_email,True,False,True,True,True,False
cart_000218,cust_000065,2026-06-17T01:02:00,1566.05,5,mobile,True,10,1,181,True,0,0,price_sensitivity,offer_bounded_discount@5,True,False,False,False,True,False
cart_000219,cust_000966,2026-03-09T10:56:00,14597.89,2,mobile,True,180,10,1127,True,0,0,high_cart_hesitation,send_reminder_whatsapp,True,True,True,True,True,False
cart_000220,cust_000031,2026-05-25T03:46:00,1448.01,1,mobile,True,720,3,426,False,0,0,comparison_shopping,offer_bounded_discount@5,True,False,False,False,True,False
cart_000221,cust_001324,2026-05-06T05:53:00,12998.58,4,mobile,True,60,5,416,True,3,2,technical_friction,do_nothing,False,False,False,True,False,True
cart_000222,cust_000241,2026-05-05T13:45:00,14022.11,4,mobile,False,10,13,320,False,2,1,technical_friction,offer_bounded_discount@10,True,False,True,True,True,True
cart_000223,cust_001012,2026-03-10T02:55:00,3584.65,1,mobile,False,720,2,709,False,0,0,comparison_shopping,send_reminder_email,False,False,False,False,True,False
cart_000224,cust_000926,2026-02-26T06:54:00,1682.75,1,mobile,True,180,6,112,True,0,0,price_sensitivity,do_nothing,False,False,False,False,False,False
cart_000225,cust_001478,2026-07-05T14:34:00,18348.23,2,mobile,True,720,14,642,True,0,0,high_cart_hesitation,offer_bounded_discount@10,True,False,False,False,True,True
cart_000226,cust_000183,2026-06-04T03:00:00,318.45,2,mobile,True,30,3,366,True,2,1,technical_friction,send_reminder_email,True,False,True,True,True,True
cart_000227,cust_000775,2026-07-12T02:45:00,694.56,4,desktop,True,30,2,560,True,1,1,technical_friction,send_reminder_whatsapp,True,False,True,True,True,True
cart_000228,cust_000792,2026-07-11T10:26:00,9562.79,1,mobile,True,180,10,719,True,0,0,high_cart_hesitation,do_nothing,True,True,False,True,False,True
cart_000229,cust_000445,2026-03-25T19:30:00,1024.37,1,desktop,True,1440,19,576,False,1,0,comparison_shopping,send_reminder_whatsapp,False,False,False,False,False,False
cart_000230,cust_000967,2026-02-22T17:56:00,9391.22,2,mobile,False,30,17,264,True,0,0,price_sensitivity,send_reminder_whatsapp,True,False,False,True,True,True
cart_000231,cust_000495,2026-04-05T20:17:00,12897.64,2,mobile,True,60,20,20,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,True,True,False,True
cart_000232,cust_000904,2026-01-05T21:43:00,2628.54,3,mobile,False,1440,21,386,True,2,1,technical_friction,send_reminder_whatsapp,True,True,True,True,True,True
cart_000233,cust_000620,2026-07-08T04:07:00,15359.09,3,mobile,True,30,4,153,False,0,0,high_cart_hesitation,do_nothing,False,False,True,False,False,False
cart_000234,cust_001022,2026-03-31T01:36:00,1111.12,2,mobile,True,180,1,191,False,1,0,price_sensitivity,offer_bounded_discount@5,True,True,False,False,True,True
cart_000235,cust_001252,2026-03-18T12:11:00,500.11,2,mobile,True,30,12,275,False,1,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,False
cart_000236,cust_000438,2026-01-08T08:51:00,14933.01,1,mobile,True,180,8,745,False,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_000237,cust_000815,2026-05-16T10:52:00,12655.15,2,mobile,False,30,10,995,False,0,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_000238,cust_001428,2026-04-28T19:19:00,1214.78,3,desktop,False,10,19,340,True,0,0,price_sensitivity,offer_bounded_discount@5,False,False,True,True,False,True
cart_000239,cust_000593,2026-01-18T05:04:00,10060.42,1,desktop,True,30,5,727,True,0,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_000240,cust_001124,2026-03-05T16:25:00,1901.99,3,desktop,True,1440,16,145,False,0,0,price_sensitivity,offer_bounded_discount@10,True,False,True,True,True,True
cart_000241,cust_001239,2026-03-15T06:49:00,1595.27,2,mobile,True,30,6,207,True,0,0,price_sensitivity,send_reminder_email,False,False,False,False,False,True
cart_000242,cust_000375,2026-03-24T15:01:00,10006.97,2,mobile,True,180,15,904,True,0,0,high_cart_hesitation,do_nothing,False,False,True,True,True,False
cart_000243,cust_000552,2026-03-30T19:05:00,2334.33,4,mobile,False,720,19,246,True,1,2,technical_friction,do_nothing,False,False,False,True,True,True
cart_000244,cust_000891,2026-03-11T21:52:00,2412.32,1,mobile,False,180,21,516,False,2,1,technical_friction,offer_bounded_discount@10,False,False,False,True,False,False
cart_000245,cust_000899,2026-06-21T07:38:00,2345.37,2,mobile,False,720,7,464,True,3,2,technical_friction,offer_bounded_discount@10,True,False,False,True,False,True
cart_000246,cust_000595,2026-04-10T04:29:00,1360.93,1,desktop,True,720,4,189,False,1,0,price_sensitivity,offer_bounded_discount@5,True,False,False,False,True,True
cart_000247,cust_000237,2026-07-05T14:09:00,2715.12,3,mobile,True,180,14,403,False,0,0,comparison_shopping,send_reminder_whatsapp,False,True,False,False,False,False
cart_000248,cust_000337,2026-06-19T08:31:00,1060.14,5,mobile,False,1440,8,312,False,0,0,price_sensitivity,send_reminder_whatsapp,True,False,True,True,False,True
cart_000249,cust_001280,2026-04-14T07:15:00,7897.03,2,desktop,True,10,7,576,True,0,0,high_cart_hesitation,do_nothing,True,True,False,True,True,True
cart_000250,cust_000986,2026-01-04T11:53:00,1531.23,4,mobile,True,10,11,294,True,1,0,price_sensitivity,send_reminder_email,False,False,False,False,True,True
cart_000251,cust_001404,2026-01-20T08:04:00,8826.74,3,mobile,True,180,8,475,True,1,2,technical_friction,do_nothing,True,True,True,True,False,False
cart_000252,cust_001054,2026-04-28T09:17:00,5415.0,2,mobile,True,10,9,716,True,0,0,comparison_shopping,send_reminder_whatsapp,False,False,False,False,False,False
cart_000253,cust_001279,2026-02-28T03:25:00,2310.07,1,mobile,True,10,3,487,True,2,2,technical_friction,offer_bounded_discount@5,False,False,True,True,False,True
cart_000254,cust_001178,2026-05-05T00:13:00,3045.71,6,mobile,True,30,0,61,False,0,0,comparison_shopping,offer_bounded_discount@5,True,False,False,True,True,True
cart_000255,cust_000904,2026-05-03T18:16:00,595.04,2,desktop,True,1440,18,537,True,0,0,comparison_shopping,send_reminder_email,False,False,False,True,False,False
cart_000256,cust_001480,2026-01-19T14:35:00,8704.16,1,mobile,True,60,14,673,False,0,0,high_cart_hesitation,send_reminder_whatsapp,True,False,False,True,False,False
cart_000257,cust_001370,2026-02-13T11:48:00,19508.97,5,mobile,False,180,11,774,False,0,0,comparison_shopping,send_reminder_whatsapp,True,False,False,True,True,True
cart_000258,cust_000625,2026-05-23T12:01:00,1316.8,5,desktop,True,30,12,485,False,0,0,comparison_shopping,do_nothing,True,True,False,True,True,True
cart_000259,cust_001081,2026-02-04T05:02:00,849.57,1,mobile,True,30,5,497,True,1,1,technical_friction,offer_bounded_discount@5,True,False,True,True,True,True
cart_000260,cust_000601,2026-06-18T22:22:00,1689.51,1,mobile,False,10,22,357,True,2,2,technical_friction,send_reminder_email,True,False,True,False,False,False
cart_000261,cust_000635,2026-06-23T12:01:00,10506.66,2,mobile,True,180,12,822,False,0,0,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,True,False
cart_000262,cust_001400,2026-05-22T21:19:00,1422.29,2,mobile,True,10,21,196,True,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,False
cart_000263,cust_001132,2026-03-02T20:01:00,4033.35,3,mobile,False,1440,20,404,True,1,2,technical_friction,offer_bounded_discount@5,True,False,True,False,True,True
cart_000264,cust_001455,2026-06-10T08:11:00,1045.57,3,desktop,False,720,8,231,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,True,False
cart_000265,cust_000739,2026-02-26T17:41:00,30607.49,2,tablet,False,60,17,886,True,0,0,high_cart_hesitation,do_nothing,False,False,False,False,True,True
cart_000266,cust_000796,2026-07-04T15:17:00,4352.03,3,desktop,False,720,15,289,True,0,1,technical_friction,offer_bounded_discount@5,True,False,False,True,True,False
cart_000267,cust_000766,2026-05-08T10:02:00,597.85,3,desktop,False,720,10,221,False,1,0,price_sensitivity,send_reminder_email,False,False,False,True,False,True
cart_000268,cust_000502,2026-01-19T21:45:00,837.94,3,mobile,True,10,21,301,True,0,0,price_sensitivity,offer_bounded_discount@10,True,False,True,False,True,True
cart_000269,cust_000731,2026-06-02T04:13:00,675.37,2,mobile,True,60,4,235,False,0,0,price_sensitivity,send_reminder_email,True,False,True,True,False,False
cart_000270,cust_000045,2026-03-25T01:46:00,1264.53,2,desktop,True,10,1,437,False,0,0,comparison_shopping,do_nothing,True,True,True,True,True,True
cart_000271,cust_001489,2026-03-26T19:40:00,649.82,3,mobile,False,1440,19,611,True,0,2,technical_friction,do_nothing,False,False,True,False,False,True
cart_000272,cust_000002,2026-02-16T15:17:00,8492.88,3,mobile,True,10,15,406,False,0,0,high_cart_hesitation,offer_bounded_discount@10,False,False,False,False,False,False
cart_000273,cust_000568,2026-07-01T04:10:00,4511.07,1,mobile,False,720,4,132,False,0,0,price_sensitivity,send_reminder_whatsapp,True,False,False,True,False,False
cart_000274,cust_001236,2026-05-23T13:52:00,13183.38,1,mobile,True,180,13,835,False,0,0,high_cart_hesitation,send_reminder_email,True,True,True,True,True,True
cart_000275,cust_000551,2026-01-16T22:31:00,8710.04,3,desktop,True,180,22,381,False,0,0,comparison_shopping,send_reminder_whatsapp,False,False,False,False,True,False
cart_000276,cust_001140,2026-05-13T15:45:00,4297.08,3,mobile,True,60,15,944,True,0,1,high_cart_hesitation,offer_bounded_discount@10,False,False,False,True,False,False
cart_000277,cust_001351,2026-02-14T17:24:00,17165.3,2,mobile,True,60,17,380,False,0,0,comparison_shopping,send_reminder_email,False,False,False,True,False,False
cart_000278,cust_000160,2026-05-30T22:42:00,11911.83,2,desktop,True,1440,22,598,True,0,1,high_cart_hesitation,offer_bounded_discount@10,False,False,False,False,False,False
