txn_id,customer_id,failed_at,payment_method,bank,amount,decline_code,retry_count,hour_of_day,day_of_month,true_root_cause,is_fraudulent,logged_action,logged_recovered,po_do_nothing,po_immediate_retry,po_delayed_retry@12,po_delayed_retry@48,po_prompt_new_payment_method
txn_000183,cust_000693,2026-06-24T04:09:00,card,ICICI,1261.69,51,1,4,17,expired_card,False,immediate_retry,False,False,False,True,False,False
txn_000184,cust_000019,2026-06-05T03:25:00,upi,SBI,1869.19,51,0,3,15,insufficient_funds,False,delayed_retry@48,True,False,True,True,True,False
txn_000185,cust_001155,2026-03-08T22:55:00,netbanking,Kotak,1570.04,61,0,22,27,insufficient_funds,False,do_nothing,True,True,False,True,True,True
txn_000186,cust_000141,2026-02-25T17:46:00,upi,ICICI,711.48,61,0,17,15,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000187,cust_001036,2026-04-29T05:41:00,upi,Kotak,254.6,51,2,5,24,technical_bank_side,False,immediate_retry,False,False,False,False,False,False
txn_000188,cust_001399,2026-04-29T18:25:00,upi,HDFC,381.29,54,1,18,5,expired_card,False,delayed_retry@48,False,False,False,False,False,False
txn_000189,cust_000228,2026-07-03T16:12:00,card,Yes Bank,2680.04,05,0,16,1,technical_bank_side,False,do_nothing,False,False,True,False,True,False
txn_000190,cust_000424,2026-02-28T15:58:00,card,Kotak,1752.72,96,2,15,5,technical_bank_side,False,delayed_retry@12,False,False,False,False,False,False
txn_000191,cust_000524,2026-04-04T06:22:00,card,Kotak,911.19,14,1,6,26,invalid_details,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000192,cust_000302,2026-04-12T09:12:00,card,HDFC,2139.45,51,3,9,8,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_000193,cust_000203,2026-03-02T18:37:00,wallet,ICICI,531.09,33,3,18,9,insufficient_funds,False,prompt_new_payment_method,True,False,False,False,False,True
txn_000194,cust_000777,2026-02-18T03:20:00,upi,Axis,580.67,14,2,3,16,invalid_details,False,immediate_retry,False,False,False,False,False,False
txn_000195,cust_000699,2026-05-27T22:29:00,upi,SBI,760.09,05,0,22,29,fraud_suspected,True,do_nothing,False,False,False,False,False,False
txn_000196,cust_000388,2026-04-14T08:17:00,wallet,Kotak,2017.61,51,0,8,26,fraud_suspected,False,immediate_retry,False,False,False,False,False,False
txn_000197,cust_000032,2026-05-08T04:55:00,upi,Axis,3895.85,91,2,4,23,technical_bank_side,False,delayed_retry@12,False,False,True,False,True,True
txn_000198,cust_001271,2026-07-10T18:24:00,upi,Yes Bank,593.62,05,3,18,3,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_000199,cust_000206,2026-06-23T03:39:00,card,Axis,7959.62,05,0,3,16,insufficient_funds,False,immediate_retry,True,False,True,True,True,False
txn_000200,cust_001318,2026-06-05T00:28:00,upi,IDFC,1423.59,12,3,0,14,invalid_details,False,immediate_retry,False,False,False,False,False,False
txn_000201,cust_001062,2026-06-18T06:45:00,card,SBI,1550.38,59,0,6,28,fraud_suspected,True,immediate_retry,False,False,False,False,False,False
txn_000202,cust_001194,2026-02-24T14:57:00,card,HDFC,399.86,61,0,14,6,insufficient_funds,False,do_nothing,False,False,True,True,True,False
txn_000203,cust_000009,2026-06-20T22:08:00,card,Kotak,2284.52,96,1,22,14,technical_bank_side,False,do_nothing,False,False,False,False,True,False
txn_000204,cust_000948,2026-06-12T15:10:00,card,ICICI,9794.19,05,1,15,3,insufficient_funds,False,delayed_retry@12,True,False,False,True,True,False
txn_000205,cust_000750,2026-04-21T15:40:00,upi,Kotak,3871.67,14,0,15,17,invalid_details,False,delayed_retry@12,False,False,False,False,False,False
txn_000206,cust_001450,2026-07-07T17:05:00,card,HDFC,16564.14,51,0,17,5,insufficient_funds,False,do_nothing,False,False,True,True,False,False
txn_000207,cust_001400,2026-03-10T13:27:00,upi,HDFC,3009.54,51,1,13,29,technical_bank_side,False,do_nothing,False,False,True,False,False,False
txn_000208,cust_000445,2026-03-19T10:44:00,upi,IDFC,2361.78,51,0,10,7,insufficient_funds,False,do_nothing,True,True,False,True,False,False
txn_000209,cust_000821,2026-01-01T11:33:00,card,ICICI,2540.37,51,0,11,31,insufficient_funds,False,delayed_retry@48,True,False,True,False,True,False
txn_000210,cust_001148,2026-01-05T15:23:00,upi,Kotak,7012.19,91,0,15,20,technical_bank_side,False,delayed_retry@48,True,False,False,True,True,False
txn_000211,cust_000916,2026-03-25T03:30:00,card,ICICI,3640.88,54,0,3,25,expired_card,False,do_nothing,False,False,False,False,False,False
txn_000212,cust_000462,2026-02-25T20:03:00,card,IDFC,3619.66,51,2,20,11,invalid_details,False,do_nothing,False,False,False,False,False,False
txn_000213,cust_001297,2026-04-16T11:43:00,upi,Yes Bank,2947.79,51,3,11,4,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_000214,cust_000258,2026-01-25T02:13:00,card,Kotak,471.17,91,1,2,1,technical_bank_side,False,do_nothing,False,False,False,False,False,False
txn_000215,cust_001137,2026-06-10T01:05:00,card,ICICI,308.32,91,0,1,30,technical_bank_side,False,delayed_retry@12,True,True,True,True,True,False
txn_000216,cust_000112,2026-05-10T06:25:00,card,IDFC,2531.11,59,2,6,20,fraud_suspected,True,delayed_retry@48,False,False,False,False,False,False
txn_000217,cust_000881,2026-06-08T23:08:00,card,ICICI,595.42,14,0,23,18,invalid_details,False,immediate_retry,False,True,False,False,False,True
txn_000218,cust_001408,2026-05-17T13:44:00,card,Yes Bank,5626.37,51,0,13,1,insufficient_funds,False,prompt_new_payment_method,False,False,False,True,False,False
txn_000219,cust_000930,2026-04-09T00:05:00,wallet,Axis,1280.55,51,1,0,9,technical_bank_side,False,delayed_retry@48,True,False,True,True,True,False
txn_000220,cust_001447,2026-05-09T05:13:00,upi,Yes Bank,1021.92,61,0,5,31,insufficient_funds,False,prompt_new_payment_method,True,True,False,True,True,True
txn_000221,cust_000822,2026-04-05T06:20:00,upi,IDFC,728.22,51,0,6,7,insufficient_funds,False,delayed_retry@48,True,False,False,True,True,True
txn_000222,cust_000154,2026-02-09T05:44:00,card,HDFC,1032.83,61,1,5,20,insufficient_funds,False,immediate_retry,False,False,False,True,False,False
txn_000223,cust_000560,2026-06-23T13:08:00,card,ICICI,6573.18,05,0,13,13,invalid_details,False,delayed_retry@12,False,False,False,False,False,True
txn_000224,cust_000221,2026-04-19T08:21:00,upi,IDFC,1815.99,05,0,8,19,expired_card,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000225,cust_000062,2026-05-17T00:27:00,card,HDFC,805.6,14,0,0,31,invalid_details,False,delayed_retry@12,False,False,False,False,False,False
txn_000226,cust_001180,2026-02-24T00:54:00,upi,Axis,4984.79,54,0,0,1,expired_card,False,immediate_retry,False,False,False,False,False,True
txn_000227,cust_000731,2026-03-06T23:17:00,card,IDFC,1964.91,05,2,23,5,insufficient_funds,False,do_nothing,False,False,False,True,False,False
txn_000228,cust_000804,2026-01-03T12:14:00,card,Axis,396.79,51,2,12,14,insufficient_funds,False,delayed_retry@48,False,False,False,False,False,False
txn_000229,cust_000309,2026-05-22T22:33:00,netbanking,SBI,10689.08,63,0,22,30,fraud_suspected,True,delayed_retry@48,False,False,False,False,False,False
txn_000230,cust_001104,2026-05-09T09:12:00,wallet,HDFC,593.44,51,0,9,31,insufficient_funds,False,prompt_new_payment_method,True,True,False,True,True,True
txn_000231,cust_001114,2026-02-21T15:58:00,wallet,SBI,1779.7,51,0,15,17,insufficient_funds,False,delayed_retry@12,True,False,False,True,False,False
txn_000232,cust_001211,2026-06-17T21:29:00,netbanking,Kotak,3802.29,91,1,21,25,technical_bank_side,False,do_nothing,False,False,True,False,True,False
txn_000233,cust_000897,2026-01-26T00:09:00,card,HDFC,3469.53,05,0,0,6,fraud_suspected,True,prompt_new_payment_method,False,False,False,False,False,False
txn_000234,cust_001067,2026-06-02T05:47:00,upi,ICICI,1721.48,34,0,5,1,fraud_suspected,True,immediate_retry,False,False,False,False,False,False
txn_000235,cust_000156,2026-05-01T22:24:00,wallet,SBI,475.59,63,0,22,7,fraud_suspected,True,immediate_retry,False,True,False,False,False,False
txn_000236,cust_000004,2026-01-25T15:28:00,card,Yes Bank,817.26,91,1,15,19,technical_bank_side,False,delayed_retry@12,False,False,True,False,False,False
txn_000237,cust_000321,2026-06-04T23:38:00,upi,Yes Bank,7770.16,14,0,23,22,invalid_details,False,immediate_retry,False,False,False,False,False,True
txn_000238,cust_000140,2026-03-31T06:46:00,netbanking,HDFC,519.65,14,1,6,25,invalid_details,False,immediate_retry,False,False,False,False,False,False
txn_000239,cust_000853,2026-02-12T00:27:00,upi,Axis,3735.2,51,0,0,13,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000240,cust_001038,2026-02-10T01:24:00,card,Yes Bank,1422.25,63,0,1,21,fraud_suspected,True,immediate_retry,False,False,False,False,False,False
txn_000241,cust_000559,2026-06-24T20:39:00,card,IDFC,1724.02,05,3,20,14,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_000242,cust_000389,2026-04-18T19:32:00,card,Kotak,3476.23,05,1,19,10,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,True,False
txn_000243,cust_000416,2026-02-02T17:00:00,card,HDFC,1219.71,51,0,17,25,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,True
txn_000244,cust_000316,2026-06-11T13:48:00,netbanking,HDFC,1072.87,51,1,13,11,insufficient_funds,False,delayed_retry@12,False,False,True,False,False,False
txn_000245,cust_001012,2026-02-13T16:35:00,card,ICICI,745.59,51,1,16,31,insufficient_funds,False,prompt_new_payment_method,True,False,True,True,True,True
txn_000246,cust_001176,2026-06-14T14:19:00,card,ICICI,2192.62,51,2,14,9,insufficient_funds,False,do_nothing,False,False,False,False,True,False
txn_000247,cust_000409,2026-01-30T15:59:00,upi,Kotak,915.23,96,0,15,3,technical_bank_side,False,immediate_retry,True,True,True,False,True,False
txn_000248,cust_001401,2026-06-15T14:33:00,card,SBI,1133.36,65,1,14,24,insufficient_funds,False,do_nothing,False,False,False,True,True,False
txn_000249,cust_000536,2026-02-04T08:42:00,card,Yes Bank,666.72,51,0,8,25,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000250,cust_001297,2026-05-04T23:56:00,upi,SBI,1482.51,05,1,23,2,technical_bank_side,False,prompt_new_payment_method,True,True,False,True,True,True
txn_000251,cust_000118,2026-05-27T18:14:00,card,Yes Bank,2132.13,91,0,18,5,technical_bank_side,False,do_nothing,True,True,True,True,True,True
txn_000252,cust_000956,2026-02-15T01:21:00,upi,Axis,892.8,51,0,1,3,insufficient_funds,False,do_nothing,False,False,False,True,False,False
txn_000253,cust_000949,2026-02-22T07:39:00,card,HDFC,4282.05,12,0,7,28,invalid_details,False,delayed_retry@48,False,False,False,False,False,False
txn_000254,cust_001250,2026-03-29T04:53:00,card,Axis,1973.18,82,1,4,21,technical_bank_side,False,delayed_retry@48,False,False,False,False,False,True
txn_000255,cust_001419,2026-05-30T19:10:00,card,Yes Bank,908.96,51,3,19,23,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_000256,cust_000041,2026-06-13T13:37:00,netbanking,SBI,637.1,54,0,13,16,expired_card,False,prompt_new_payment_method,True,False,False,False,False,True
txn_000257,cust_000553,2026-02-02T03:09:00,upi,Yes Bank,696.73,91,1,3,12,technical_bank_side,False,immediate_retry,False,False,False,False,False,False
txn_000258,cust_001247,2026-02-27T09:58:00,card,Yes Bank,3052.99,61,1,9,24,insufficient_funds,False,do_nothing,False,False,False,False,True,False
txn_000259,cust_000048,2026-04-01T09:56:00,upi,Kotak,1270.14,54,1,9,26,expired_card,False,do_nothing,False,False,False,False,False,False
txn_000260,cust_001142,2026-05-04T14:31:00,netbanking,Kotak,827.39,51,1,14,23,technical_bank_side,False,immediate_retry,True,False,True,True,False,True
txn_000261,cust_000037,2026-01-13T18:03:00,wallet,SBI,460.35,82,1,18,17,invalid_details,False,do_nothing,False,False,False,False,False,True
txn_000262,cust_000023,2026-01-14T18:01:00,card,Yes Bank,1237.41,51,1,18,30,insufficient_funds,False,prompt_new_payment_method,False,False,False,True,False,False
txn_000263,cust_001458,2026-04-28T16:37:00,card,Kotak,528.83,05,0,16,19,technical_bank_side,False,prompt_new_payment_method,True,False,True,True,True,True
txn_000264,cust_001190,2026-06-22T15:06:00,card,SBI,891.6,05,3,15,29,insufficient_funds,False,do_nothing,False,False,False,False,False,False
txn_000265,cust_001243,2026-01-28T11:33:00,card,Yes Bank,201.62,05,0,11,6,invalid_details,False,do_nothing,False,False,False,False,False,False
txn_000266,cust_000981,2026-02-15T03:25:00,netbanking,Yes Bank,1867.37,91,0,3,31,technical_bank_side,False,delayed_retry@12,False,False,True,False,False,False
txn_000267,cust_000943,2026-06-04T10:26:00,card,IDFC,2501.41,65,1,10,2,insufficient_funds,False,prompt_new_payment_method,False,False,True,True,False,False
txn_000268,cust_001350,2026-06-09T10:39:00,card,Yes Bank,3565.1,54,0,10,11,expired_card,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000269,cust_000015,2026-05-02T16:15:00,netbanking,ICICI,2776.2,12,0,16,12,invalid_details,False,do_nothing,False,False,False,False,False,True
txn_000270,cust_001454,2026-03-29T10:42:00,netbanking,IDFC,2215.15,05,0,10,31,technical_bank_side,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000271,cust_000939,2026-06-26T23:28:00,card,HDFC,725.13,51,1,23,19,insufficient_funds,False,do_nothing,False,False,False,False,True,True
txn_000272,cust_000754,2026-07-06T10:43:00,netbanking,Yes Bank,2972.35,54,2,10,5,expired_card,False,prompt_new_payment_method,True,False,False,False,False,True
txn_000273,cust_001322,2026-03-20T03:25:00,card,IDFC,248.76,61,0,3,8,insufficient_funds,False,do_nothing,False,False,True,False,True,False
txn_000274,cust_001354,2026-03-27T01:55:00,card,Axis,6080.05,51,1,1,4,insufficient_funds,False,do_nothing,False,False,False,False,False,False
txn_000275,cust_000342,2026-07-15T00:18:00,netbanking,Axis,276.56,82,0,0,17,invalid_details,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000276,cust_000207,2026-01-27T02:54:00,card,HDFC,495.57,63,0,2,8,fraud_suspected,True,prompt_new_payment_method,False,False,False,False,False,False
txn_000277,cust_000183,2026-04-06T22:01:00,card,Axis,837.26,51,1,22,17,insufficient_funds,False,immediate_retry,True,False,True,True,False,False
txn_000278,cust_000783,2026-06-01T16:16:00,netbanking,SBI,1892.39,61,0,16,2,insufficient_funds,False,delayed_retry@48,True,False,False,True,True,False
txn_000279,cust_000489,2026-03-19T11:57:00,card,IDFC,5007.18,33,1,11,26,expired_card,False,immediate_retry,False,False,False,False,False,True
txn_000280,cust_000750,2026-05-10T15:16:00,card,ICICI,109.69,51,2,15,10,insufficient_funds,False,delayed_retry@12,True,False,False,True,False,True
txn_000281,cust_001159,2026-05-12T12:21:00,card,ICICI,1161.28,12,1,12,27,invalid_details,False,delayed_retry@48,False,False,True,False,False,True
txn_000282,cust_000552,2026-02-19T14:09:00,upi,Axis,2945.88,05,0,14,16,technical_bank_side,False,do_nothing,False,False,True,True,False,False
txn_000283,cust_000552,2026-03-27T10:05:00,card,Kotak,239.84,12,2,10,18,invalid_details,False,do_nothing,False,False,False,False,False,False
txn_000284,cust_000599,2026-06-10T17:48:00,upi,IDFC,7325.44,61,0,17,6,insufficient_funds,False,delayed_retry@48,True,False,False,True,True,True
txn_000285,cust_000120,2026-05-07T00:08:00,card,ICICI,1661.3,51,0,0,6,technical_bank_side,False,immediate_retry,True,False,True,False,True,False
txn_000286,cust_001084,2026-04-25T13:57:00,upi,Axis,3505.62,51,0,13,13,technical_bank_side,False,do_nothing,False,False,True,True,False,False
txn_000287,cust_001041,2026-04-28T03:07:00,card,ICICI,1001.89,96,1,3,14,technical_bank_side,False,do_nothing,False,False,False,False,False,False
txn_000288,cust_001470,2026-06-06T03:40:00,upi,ICICI,808.18,51,0,3,26,insufficient_funds,False,do_nothing,False,False,False,True,False,False
txn_000289,cust_000365,2026-03-25T13:42:00,card,SBI,5526.55,14,3,13,21,invalid_details,False,immediate_retry,True,False,True,False,False,True
txn_000290,cust_001483,2026-02-13T01:18:00,netbanking,Axis,5636.28,51,0,1,29,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_000291,cust_000945,2026-05-25T20:05:00,card,IDFC,196.67,51,0,20,21,technical_bank_side,False,delayed_retry@12,True,True,True,True,False,False
txn_000292,cust_000176,2026-07-08T08:01:00,card,SBI,1854.65,54,0,8,16,expired_card,False,immediate_retry,False,False,False,False,False,True
txn_000293,cust_001455,2026-04-28T19:55:00,wallet,SBI,4649.48,54,1,19,15,expired_card,False,do_nothing,True,True,False,False,False,False
txn_000294,cust_000302,2026-04-07T13:08:00,netbanking,ICICI,2032.75,12,1,13,19,invalid_details,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000295,cust_001438,2026-04-06T07:58:00,upi,SBI,1544.19,14,1,7,14,invalid_details,False,do_nothing,True,True,False,False,False,False
txn_000296,cust_000681,2026-05-13T23:29:00,wallet,HDFC,274.93,05,0,23,5,insufficient_funds,False,delayed_retry@48,False,False,False,True,False,False
txn_000297,cust_001018,2026-03-23T11:59:00,upi,Axis,1650.07,54,1,11,10,expired_card,False,immediate_retry,False,False,False,False,False,False
txn_000298,cust_000725,2026-01-22T06:52:00,card,HDFC,19234.02,05,0,6,5,technical_bank_side,False,prompt_new_payment_method,False,False,True,False,False,False
txn_000299,cust_000675,2026-05-16T21:54:00,wallet,Yes Bank,1856.89,65,0,21,9,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000300,cust_001129,2026-05-29T16:31:00,upi,HDFC,2431.24,05,0,16,28,insufficient_funds,False,delayed_retry@48,True,False,True,True,True,False
txn_000301,cust_001119,2026-03-25T01:40:00,upi,SBI,6657.0,51,0,1,3,insufficient_funds,False,prompt_new_payment_method,False,False,False,True,False,False
txn_000302,cust_000601,2026-06-04T08:32:00,card,IDFC,1256.38,12,0,8,4,invalid_details,False,delayed_retry@12,False,False,False,False,False,False
txn_000303,cust_000165,2026-01-22T08:38:00,card,Axis,3907.73,51,1,8,3,insufficient_funds,False,immediate_retry,False,False,False,False,False,True
